2022-06-23 14:15:14,283 root         INFO     starting...
2022-06-23 14:16:30,216 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,239 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,293 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,362 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,378 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,384 root         DEBUG    matching logs: 20
2022-06-23 14:16:30,384 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:16:30,394 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,399 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,403 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,406 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,410 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,414 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,418 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,421 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,426 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,430 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,434 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,436 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,440 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,445 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,449 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,452 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,457 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,461 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,465 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,469 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:30,477 root         DEBUG    matching summaries: 20
2022-06-23 14:16:30,866 root         DEBUG    finished reading logs
2022-06-23 14:16:32,335 root         ERROR    found no numeric unit test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/cheyenne/gfortran/7.4.0/g/openmpi/4.0.3/summary.dat]
2022-06-23 14:16:32,335 root         ERROR    message: invalid literal for int() with base 10: 'unit'
2022-06-23 14:16:32,335 root         ERROR    line being parsed: unit tests did not complete
2022-06-23 14:16:32,336 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/cheyenne/gfortran/7.4.0/g/openmpi/4.0.3/summary.dat]
2022-06-23 14:16:32,336 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:16:32,336 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:16:32,336 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/cheyenne/gfortran/7.4.0/g/openmpi/4.0.3/summary.dat]
2022-06-23 14:16:32,336 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:16:32,336 root         ERROR    line being parsed: No examples ran
2022-06-23 14:16:33,381 root         DEBUG    checking out summary
2022-06-23 14:16:33,381 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 20
2022-06-23 14:16:33,395 root         INFO     processed [20] rows
2022-06-23 14:16:33,396 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:33,400 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:33,415 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:33,430 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:33,431 root         DEBUG    adding all modified files in summary
2022-06-23 14:16:33,438 root         DEBUG    committing to summary
2022-06-23 14:16:33,445 root         INFO     On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean

2022-06-23 14:16:33,858 root         INFO     finished summary for B:develop M: cheyenne [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:16:33,858 root         INFO     finished summaries for branch develop on machine cheyenne
2022-06-23 14:16:33,858 root         INFO     generating summaries for develop [chianti]
2022-06-23 14:16:33,859 root         DEBUG    checking out chianti
2022-06-23 14:16:45,093 root         DEBUG    pulling from chianti
2022-06-23 14:16:45,544 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:16:45,545 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:16:45,545 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:16:45,570 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,591 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,612 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,638 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,643 root         DEBUG    matching logs: 4
2022-06-23 14:16:45,643 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:16:45,655 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,659 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,663 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,667 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:45,672 root         DEBUG    matching summaries: 4
2022-06-23 14:16:45,721 root         DEBUG    finished reading logs
2022-06-23 14:16:46,249 root         DEBUG    checking out summary
2022-06-23 14:16:46,249 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 4
2022-06-23 14:16:46,273 root         INFO     processed [4] rows
2022-06-23 14:16:46,273 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:46,277 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:46,292 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:46,307 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:46,307 root         DEBUG    adding all modified files in summary
2022-06-23 14:16:46,314 root         DEBUG    committing to summary
2022-06-23 14:16:46,321 root         INFO     On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean

2022-06-23 14:16:46,849 root         INFO     finished summary for B:develop M: chianti [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:16:46,849 root         INFO     finished summaries for branch develop on machine chianti
2022-06-23 14:16:46,850 root         INFO     generating summaries for develop [cori]
2022-06-23 14:16:46,850 root         DEBUG    checking out cori
2022-06-23 14:16:47,857 root         DEBUG    pulling from cori
2022-06-23 14:16:49,251 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:16:49,251 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:16:49,251 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:16:49,274 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:49,290 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:49,307 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:49,315 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:49,320 root         DEBUG    matching logs: 4
2022-06-23 14:16:49,320 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:16:49,330 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:49,334 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:16:49,338 root         DEBUG    matching summaries: 2
2022-06-23 14:16:49,383 root         DEBUG    finished reading logs
2022-06-23 14:16:50,218 root         DEBUG    checking out summary
2022-06-23 14:16:50,218 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 2
2022-06-23 14:16:50,258 root         INFO     processed [2] rows
2022-06-23 14:16:50,258 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:50,262 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:50,278 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:50,293 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:16:50,294 root         DEBUG    adding all modified files in summary
2022-06-23 14:16:50,301 root         DEBUG    committing to summary
2022-06-23 14:16:51,004 root         INFO     finished summary for B:develop M: cori [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:16:51,004 root         INFO     finished summaries for branch develop on machine cori
2022-06-23 14:16:51,005 root         INFO     generating summaries for develop [discover]
2022-06-23 14:16:51,005 root         DEBUG    checking out discover
2022-06-23 14:17:04,322 root         DEBUG    pulling from discover
2022-06-23 14:17:04,776 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:04,777 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:04,777 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:17:04,807 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:04,832 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:04,855 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:04,873 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:04,891 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:04,915 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:04,946 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:04,974 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,002 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,025 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,040 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,056 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,079 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,108 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,114 root         DEBUG    matching logs: 14
2022-06-23 14:17:05,114 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:17:05,126 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,131 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,135 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,141 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,150 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,154 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,158 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,161 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,165 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,170 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,173 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,177 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,181 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,186 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:05,193 root         DEBUG    matching summaries: 14
2022-06-23 14:17:05,401 root         DEBUG    finished reading logs
2022-06-23 14:17:07,567 root         DEBUG    checking out summary
2022-06-23 14:17:07,567 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 14
2022-06-23 14:17:07,585 root         INFO     processed [14] rows
2022-06-23 14:17:07,585 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:07,589 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:07,604 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:07,619 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:07,620 root         DEBUG    adding all modified files in summary
2022-06-23 14:17:07,626 root         DEBUG    committing to summary
2022-06-23 14:17:07,633 root         INFO     On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean

2022-06-23 14:17:08,109 root         INFO     finished summary for B:develop M: discover [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:08,110 root         INFO     finished summaries for branch develop on machine discover
2022-06-23 14:17:08,110 root         INFO     generating summaries for develop [gaea]
2022-06-23 14:17:08,110 root         DEBUG    checking out gaea
2022-06-23 14:17:19,518 root         DEBUG    pulling from gaea
2022-06-23 14:17:19,985 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:19,985 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:19,985 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:17:20,016 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,040 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,060 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,076 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,094 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,120 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,145 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,162 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,167 root         DEBUG    matching logs: 8
2022-06-23 14:17:20,167 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:17:20,183 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,186 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,191 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,194 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,198 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,202 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,206 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,209 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:20,215 root         DEBUG    matching summaries: 8
2022-06-23 14:17:20,307 root         DEBUG    finished reading logs
2022-06-23 14:17:21,741 root         DEBUG    checking out summary
2022-06-23 14:17:21,741 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 8
2022-06-23 14:17:21,793 root         INFO     processed [8] rows
2022-06-23 14:17:21,793 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:21,797 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:21,812 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:21,827 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:21,827 root         DEBUG    adding all modified files in summary
2022-06-23 14:17:21,836 root         DEBUG    committing to summary
2022-06-23 14:17:21,844 root         INFO     On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean

2022-06-23 14:17:22,266 root         INFO     finished summary for B:develop M: gaea [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:22,266 root         INFO     finished summaries for branch develop on machine gaea
2022-06-23 14:17:22,266 root         INFO     generating summaries for develop [gaffney]
2022-06-23 14:17:22,266 root         DEBUG    checking out gaffney
2022-06-23 14:17:23,465 root         DEBUG    pulling from gaffney
2022-06-23 14:17:23,936 root         INFO     finished summaries for branch develop on machine gaffney
2022-06-23 14:17:23,936 root         INFO     generating summaries for develop [hera]
2022-06-23 14:17:23,937 root         DEBUG    checking out hera
2022-06-23 14:17:31,662 root         DEBUG    pulling from hera
2022-06-23 14:17:32,126 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:32,127 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:32,127 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:17:32,156 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,179 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,196 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,216 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,232 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,254 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,276 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,298 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,328 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,363 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,382 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,410 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,416 root         DEBUG    matching logs: 12
2022-06-23 14:17:32,416 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:17:32,431 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,435 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,440 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,443 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,447 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,450 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,453 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,457 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,460 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,464 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,469 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,472 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:32,478 root         DEBUG    matching summaries: 12
2022-06-23 14:17:32,643 root         DEBUG    finished reading logs
2022-06-23 14:17:34,077 root         ERROR    found no numeric unit test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/hera/pgi/19.1/g/intelmpi/2019.0.5/summary.dat]
2022-06-23 14:17:34,077 root         ERROR    message: invalid literal for int() with base 10: 'unit'
2022-06-23 14:17:34,077 root         ERROR    line being parsed: unit tests did not complete
2022-06-23 14:17:34,077 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/hera/pgi/19.1/g/intelmpi/2019.0.5/summary.dat]
2022-06-23 14:17:34,078 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:34,078 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:34,078 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/hera/pgi/19.1/g/intelmpi/2019.0.5/summary.dat]
2022-06-23 14:17:34,078 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:34,078 root         ERROR    line being parsed: No examples ran
2022-06-23 14:17:34,307 root         ERROR    found no numeric unit test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/hera/pgi/19.1/O/intelmpi/2019.0.5/summary.dat]
2022-06-23 14:17:34,307 root         ERROR    message: invalid literal for int() with base 10: 'unit'
2022-06-23 14:17:34,307 root         ERROR    line being parsed: unit tests did not complete
2022-06-23 14:17:34,307 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/hera/pgi/19.1/O/intelmpi/2019.0.5/summary.dat]
2022-06-23 14:17:34,307 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:34,307 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:34,307 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/hera/pgi/19.1/O/intelmpi/2019.0.5/summary.dat]
2022-06-23 14:17:34,307 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:34,307 root         ERROR    line being parsed: No examples ran
2022-06-23 14:17:34,637 root         DEBUG    checking out summary
2022-06-23 14:17:34,637 root         DEBUG    writing archive v8.4.0b01-2-gf0d4ab2 length 12
2022-06-23 14:17:34,653 root         INFO     processed [12] rows
2022-06-23 14:17:34,654 root         DEBUG    writing files /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:34,658 root         DEBUG    writing file -latest: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:34,673 root         DEBUG    writing file md: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:34,687 root         DEBUG    writing file csv[85]: /tmp/esmf_branch_summary_space/develop/v8.4.0b01-2-gf0d4ab2
2022-06-23 14:17:34,688 root         DEBUG    adding all modified files in summary
2022-06-23 14:17:34,696 root         DEBUG    committing to summary
2022-06-23 14:17:34,704 root         INFO     On branch main
Your branch is up to date with 'origin/main'.

nothing to commit, working tree clean

2022-06-23 14:17:35,115 root         INFO     finished summary for B:develop M: hera [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:35,116 root         INFO     finished summaries for branch develop on machine hera
2022-06-23 14:17:35,116 root         INFO     generating summaries for develop [izumi]
2022-06-23 14:17:35,116 root         DEBUG    checking out izumi
2022-06-23 14:17:40,343 root         DEBUG    pulling from izumi
2022-06-23 14:17:41,060 root         INFO     processing hash [0: v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:41,060 root         DEBUG    generating summary for [v8.4.0b01-2-gf0d4ab2]
2022-06-23 14:17:41,060 root         DEBUG    fetching matching logs to determine build pass/fail
2022-06-23 14:17:41,086 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,107 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,123 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,142 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,167 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,193 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,198 root         DEBUG    matching logs: 6
2022-06-23 14:17:41,198 root         DEBUG    fetching matching summaries to extract test results
2022-06-23 14:17:41,211 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,214 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,217 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,219 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,223 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,226 root         DEBUG    matched other version v8.4.0b01-2-gf0d4ab211d
2022-06-23 14:17:41,229 root         DEBUG    matching summaries: 6
2022-06-23 14:17:41,323 root         DEBUG    finished reading logs
2022-06-23 14:17:41,323 root         ERROR    found no numeric unit test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/nag/6.2/g/mvapich2/6.2/summary.dat]
2022-06-23 14:17:41,323 root         ERROR    message: invalid literal for int() with base 10: 'unit'
2022-06-23 14:17:41,324 root         ERROR    line being parsed: unit tests did not complete
2022-06-23 14:17:41,324 root         ERROR    found no numeric system test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/nag/6.2/g/mvapich2/6.2/summary.dat]
2022-06-23 14:17:41,324 root         ERROR    message: invalid literal for int() with base 10: 'system'
2022-06-23 14:17:41,324 root         ERROR    line being parsed: system tests did not complete
2022-06-23 14:17:41,324 root         ERROR    found no numeric example test results, setting to fail [/scratch1/NCEPDEV/nems/role.esmfmaint/esmf-test-artifacts/develop/izumi/nag/6.2/g/mvapich2/6.2/summary.dat]
2022-06-23 14:17:41,324 root         ERROR    message: invalid literal for int() with base 10: 'No'
2022-06-23 14:17:41,324 root         ERROR    line being parsed: No examples ran
